Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 19 Oct 1991 (41),Barnet FC (1),3-0,?,Blackpool FC (1)
?,(Tue) 24 Mar 1992 (12),Barnet FC (2),0-0,?,Burnley FC (1)
?,(Sat) 28 Sep 1991 (38),Barnet FC (3),3-1,?,Cardiff City (1)
?,(Tue) 5 Nov 1991 (44),Barnet FC (4),4-2,?,Carlisle United (1)
?,(Sat) 30 Nov 1991 (47),Barnet FC (5),1-2,?,Chesterfield FC (1)
?,(Sat) 17 Aug 1991 (32),Barnet FC (6),4-7,?,Crewe Alexandra (1)
?,(Sat) 14 Sep 1991 (36),Barnet FC (7),1-0,?,Doncaster Rovers (1)
?,(Sat) 18 Apr 1992 (15),Barnet FC (8),2-0,?,Gillingham FC (1)
?,(Sat) 9 Nov 1991 (44),Barnet FC (9),3-0,?,Halifax Town (1)
?,(Sat) 31 Aug 1991 (34),Barnet FC (10),1-0,?,Hereford United (1)
?,(Wed) 1 Jan 1992 (0),Barnet FC (11),1-0,?,Lincoln City (1)
?,(Sat) 15 Feb 1992 (6),Barnet FC (12),3-2,?,Maidstone United (1)
?,(Sat) 21 Dec 1991 (50),Barnet FC (13),2-0,?,Mansfield Town (1)
?,(Sat) 4 Apr 1992 (13),Barnet FC (14),3-0,?,Northampton Town (1)
?,(Sat) 28 Mar 1992 (12),Barnet FC (15),3-0,?,Rochdale AFC (1)
?,(Sat) 11 Jan 1992 (1),Barnet FC (16),2-5,?,Rotherham United (1)
?,(Sat) 8 Feb 1992 (5),Barnet FC (17),5-1,?,Scarborough Athletic FC (1)
?,(Tue) 17 Sep 1991 (37),Barnet FC (18),3-2,?,Scunthorpe United (1)
?,(Sat) 25 Apr 1992 (16),Barnet FC (19),0-1,?,Walsall FC (1)
?,(Sat) 14 Mar 1992 (10),Barnet FC (20),2-0,?,Wrexham AFC (1)
?,(Sat) 12 Oct 1991 (40),Barnet FC (21),2-0,?,York City (1)
?,(Tue) 18 Feb 1992 (7),Blackpool FC (2),4-2,?,Barnet FC (22)
?,(Sat) 11 Jan 1992 (1),Blackpool FC (3),5-2,?,Burnley FC (2)
?,(Sat) 14 Sep 1991 (36),Blackpool FC (4),1-1,?,Cardiff City (2)
?,(Sat) 21 Dec 1991 (50),Blackpool FC (5),1-0,?,Carlisle United (2)
?,(Sat) 21 Mar 1992 (11),Blackpool FC (6),3-1,?,Chesterfield FC (2)
?,(Sat) 23 Nov 1991 (46),Blackpool FC (7),0-2,?,Crewe Alexandra (2)
?,(Tue) 14 Apr 1992 (15),Blackpool FC (8),1-0,?,Doncaster Rovers (2)
?,(Tue) 17 Sep 1991 (37),Blackpool FC (9),2-0,?,Gillingham FC (2)
?,(Sat) 30 Nov 1991 (47),Blackpool FC (10),3-0,?,Halifax Town (2)
?,(Tue) 3 Mar 1992 (9),Blackpool FC (11),2-0,?,Hereford United (2)
