Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 19 Dec 1931 (50),AFC Bournemouth (1),1-3,?,Brentford FC (1)
?,(Sat) 20 Feb 1932 (7),AFC Bournemouth (2),1-2,?,Brighton & Hove Albion (1)
?,(Sat) 29 Aug 1931 (34),AFC Bournemouth (3),2-2,?,Bristol Rovers (1)
?,(Sat) 7 Nov 1931 (44),AFC Bournemouth (4),3-0,?,Cardiff City (1)
?,(Sat) 27 Feb 1932 (8),AFC Bournemouth (5),2-2,?,Coventry City (1)
?,(Sat) 19 Sep 1931 (37),AFC Bournemouth (6),4-1,?,Crystal Palace FC (1)
?,(Sat) 12 Sep 1931 (36),AFC Bournemouth (7),5-2,?,Exeter City (1)
?,(Sat) 5 Dec 1931 (48),AFC Bournemouth (8),0-3,?,Fulham FC (1)
?,(Sat) 24 Oct 1931 (42),AFC Bournemouth (9),0-2,?,Gillingham FC (1)
?,(Sat) 26 Dec 1931 (51),AFC Bournemouth (10),0-1,?,Leyton Orient FC (1)
?,(Sat) 12 Mar 1932 (10),AFC Bournemouth (11),1-1,?,Luton Town (1)
?,(Sat) 3 Oct 1931 (39),AFC Bournemouth (12),3-2,?,Mansfield Town (1)
?,(Sat) 26 Mar 1932 (12),AFC Bournemouth (13),1-1,?,Northampton Town (1)
?,(Wed) 9 Sep 1931 (36),AFC Bournemouth (14),1-0,?,Norwich City (1)
?,(Sat) 16 Jan 1932 (2),AFC Bournemouth (15),2-2,?,Queens Park Rangers (1)
?,(Sat) 21 Nov 1931 (46),AFC Bournemouth (16),2-2,?,Reading FC (1)
?,(Sat) 9 Apr 1932 (14),AFC Bournemouth (17),0-0,?,Southend United (1)
?,(Mon) 28 Mar 1932 (13),AFC Bournemouth (18),2-1,?,Swindon Town (1)
?,(Sat) 23 Apr 1932 (16),AFC Bournemouth (19),4-2,?,Thames (1)
?,(Sat) 7 May 1932 (18),AFC Bournemouth (20),5-0,?,Torquay United (1)
?,(Sat) 6 Feb 1932 (5),AFC Bournemouth (21),3-3,?,Watford FC (1)
?,(Sat) 30 Apr 1932 (17),Brentford FC (2),4-2,?,AFC Bournemouth (22)
?,(Sat) 2 Apr 1932 (13),Brentford FC (3),2-2,?,Brighton & Hove Albion (2)
?,(Sat) 17 Oct 1931 (41),Brentford FC (4),4-2,?,Bristol Rovers (2)
?,(Sat) 13 Feb 1932 (6),Brentford FC (5),2-3,?,Cardiff City (2)
?,(Sat) 12 Sep 1931 (36),Brentford FC (6),4-2,?,Coventry City (2)
?,(Wed) 13 Apr 1932 (15),Brentford FC (7),1-1,?,Crystal Palace FC (2)
?,(Sat) 16 Jan 1932 (2),Brentford FC (8),2-2,?,Exeter City (2)
?,(Fri) 25 Dec 1931 (51),Brentford FC (9),0-0,?,Fulham FC (2)
?,(Sat) 30 Jan 1932 (4),Brentford FC (10),1-1,?,Gillingham FC (2)
?,(Sat) 31 Oct 1931 (43),Brentford FC (11),3-0,?,Leyton Orient FC (2)
?,(Sat) 26 Sep 1931 (38),Brentford FC (12),1-0,?,Luton Town (2)
?,(Wed) 13 Jan 1932 (2),Brentford FC (13),1-1,?,Mansfield Town (2)
?,(Sat) 10 Oct 1931 (40),Brentford FC (14),2-0,?,Northampton Town (2)
?,(Sat) 14 Nov 1931 (45),Brentford FC (15),0-1,?,Norwich City (2)
?,(Sat) 29 Aug 1931 (34),Brentford FC (16),1-0,?,Queens Park Rangers (2)
?,(Thu) 24 Sep 1931 (38),Brentford FC (17),3-0,?,Reading FC (2)
?,(Fri) 25 Mar 1932 (12),Brentford FC (18),2-3,?,Southend United (2)
?,(Sat) 19 Mar 1932 (11),Brentford FC (19),2-0,?,Swindon Town (2)
?,(Sat) 7 May 1932 (18),Brentford FC (20),1-0,?,Thames (2)
?,(Sat) 5 Mar 1932 (9),Brentford FC (21),3-0,?,Torquay United (2)
?,(Sat) 16 Apr 1932 (15),Brentford FC (22),1-2,?,Watford FC (2)
?,(Sat) 10 Oct 1931 (40),Brighton & Hove Albion (3),4-1,?,AFC Bournemouth (23)
?,(Sat) 21 Nov 1931 (46),Brighton & Hove Albion (4),1-2,?,Brentford FC (23)
?,(Sat) 26 Sep 1931 (38),Brighton & Hove Albion (5),2-0,?,Bristol Rovers (3)
?,(Sat) 7 May 1932 (18),Brighton & Hove Albion (6),0-0,?,Cardiff City (3)
?,(Sat) 5 Dec 1931 (48),Brighton & Hove Albion (7),4-1,?,Coventry City (3)
?,(Wed) 9 Sep 1931 (36),Brighton & Hove Albion (8),0-3,?,Crystal Palace FC (3)
?,(Sat) 9 Apr 1932 (14),Brighton & Hove Albion (9),1-1,?,Exeter City (3)
?,(Sat) 7 Nov 1931 (44),Brighton & Hove Albion (10),2-3,?,Fulham FC (3)
?,(Sat) 23 Apr 1932 (16),Brighton & Hove Albion (11),7-0,?,Gillingham FC (3)
?,(Sat) 12 Sep 1931 (36),Brighton & Hove Albion (12),1-1,?,Leyton Orient FC (3)
?,(Sat) 19 Dec 1931 (50),Brighton & Hove Albion (13),3-2,?,Luton Town (3)
?,(Sat) 26 Dec 1931 (51),Brighton & Hove Albion (14),4-0,?,Mansfield Town (3)
?,(Sat) 27 Feb 1932 (8),Brighton & Hove Albion (15),0-0,?,Northampton Town (3)
?,(Sat) 29 Aug 1931 (34),Brighton & Hove Albion (16),2-1,?,Norwich City (3)
?,(Sat) 13 Feb 1932 (6),Brighton & Hove Albion (17),1-0,?,Queens Park Rangers (3)
?,(Sat) 24 Oct 1931 (42),Brighton & Hove Albion (18),2-0,?,Reading FC (3)
?,(Sat) 12 Mar 1932 (10),Brighton & Hove Albion (19),1-2,?,Southend United (3)
?,(Sat) 16 Jan 1932 (2),Brighton & Hove Albion (20),1-0,?,Swindon Town (3)
?,(Sat) 26 Mar 1932 (12),Brighton & Hove Albion (21),4-1,?,Thames (3)
?,(Sat) 30 Jan 1932 (4),Brighton & Hove Albion (22),0-2,?,Torquay United (3)
?,(Fri) 25 Mar 1932 (12),Brighton & Hove Albion (23),2-1,?,Watford FC (3)
?,(Sat) 2 Jan 1932 (0),Bristol Rovers (4),4-1,?,AFC Bournemouth (24)
?,(Sat) 27 Feb 1932 (8),Bristol Rovers (5),2-0,?,Brentford FC (24)
?,(Sat) 6 Feb 1932 (5),Bristol Rovers (6),0-4,?,Brighton & Hove Albion (24)
?,(Sat) 21 Nov 1931 (46),Bristol Rovers (7),2-2,?,Cardiff City (4)
?,(Sat) 12 Mar 1932 (10),Bristol Rovers (8),3-1,?,Coventry City (4)
?,(Sat) 5 Sep 1931 (35),Bristol Rovers (9),6-1,?,Crystal Palace FC (4)
?,(Sat) 24 Oct 1931 (42),Bristol Rovers (10),2-4,?,Exeter City (4)
?,(Sat) 19 Dec 1931 (50),Bristol Rovers (11),2-2,?,Fulham FC (4)
?,(Sat) 7 Nov 1931 (44),Bristol Rovers (12),5-2,?,Gillingham FC (4)
?,(Wed) 16 Sep 1931 (37),Bristol Rovers (13),2-1,?,Leyton Orient FC (4)
?,(Sat) 26 Mar 1932 (12),Bristol Rovers (14),3-1,?,Luton Town (4)
?,(Sat) 19 Sep 1931 (37),Bristol Rovers (15),1-1,?,Mansfield Town (4)
?,(Sat) 9 Apr 1932 (14),Bristol Rovers (16),3-2,?,Northampton Town (4)
?,(Sat) 3 Oct 1931 (39),Bristol Rovers (17),0-1,?,Norwich City (4)
?,(Mon) 31 Aug 1931 (35),Bristol Rovers (18),1-1,?,Queens Park Rangers (4)
?,(Sat) 5 Dec 1931 (48),Bristol Rovers (19),2-0,?,Reading FC (4)
?,(Sat) 23 Apr 1932 (16),Bristol Rovers (20),0-0,?,Southend United (4)
?,(Sat) 20 Feb 1932 (7),Bristol Rovers (21),0-2,?,Swindon Town (4)
?,(Sat) 26 Dec 1931 (51),Bristol Rovers (22),4-1,?,Thames (4)
?,(Fri) 25 Mar 1932 (12),Bristol Rovers (23),1-1,?,Torquay United (4)
?,(Wed) 27 Jan 1932 (4),Bristol Rovers (24),3-2,?,Watford FC (4)
