Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 23 Mar 1985 (11),Aldershot Town FC (1),1-0,?,Blackpool FC (1)
?,(Sat) 13 Oct 1984 (41),Aldershot Town FC (2),0-1,?,Bury FC (1)
?,(Sat) 1 Sep 1984 (35),Aldershot Town FC (3),1-2,?,Chester FC (1)
?,(Sat) 5 Jan 1985 (0),Aldershot Town FC (4),1-1,?,Chesterfield FC (1)
?,(Tue) 23 Apr 1985 (16),Aldershot Town FC (5),1-0,?,Colchester United (1)
?,(Wed) 26 Dec 1984 (52),Aldershot Town FC (6),1-1,?,Crewe Alexandra (1)
?,(Sat) 29 Sep 1984 (39),Aldershot Town FC (7),3-4,?,Darlington FC (1)
?,(Sat) 15 Sep 1984 (37),Aldershot Town FC (8),1-1,?,Exeter City (1)
?,(Tue) 2 Apr 1985 (13),Aldershot Town FC (9),2-0,?,Halifax Town (1)
?,(Sat) 1 Dec 1984 (48),Aldershot Town FC (10),1-0,?,Hartlepool United (1)
?,(Sat) 11 May 1985 (18),Aldershot Town FC (11),0-1,?,Hereford United (1)
?,(Tue) 23 Oct 1984 (43),Aldershot Town FC (12),0-0,?,Mansfield Town (1)
?,(Sat) 9 Mar 1985 (9),Aldershot Town FC (13),0-0,?,Northampton Town (1)
?,(Tue) 18 Sep 1984 (38),Aldershot Town FC (14),0-0,?,Peterborough United (1)
?,(Sat) 10 Nov 1984 (45),Aldershot Town FC (15),1-0,?,Port Vale FC (1)
?,(Fri) 17 May 1985 (19),Aldershot Town FC (16),5-0,?,Rochdale AFC (1)
?,(Sat) 23 Feb 1985 (7),Aldershot Town FC (17),1-2,?,Scunthorpe United (1)
?,(Sat) 27 Oct 1984 (43),Aldershot Town FC (18),6-2,?,Southend United (1)
?,(Sat) 30 Mar 1985 (12),Aldershot Town FC (19),2-1,?,Stockport County (1)
?,(Sat) 20 Apr 1985 (15),Aldershot Town FC (20),0-1,?,Swindon Town (1)
?,(Tue) 9 Apr 1985 (14),Aldershot Town FC (21),1-0,?,Torquay United (1)
?,(Sat) 4 May 1985 (17),Aldershot Town FC (22),3-2,?,Tranmere Rovers (1)
?,(Sat) 29 Dec 1984 (52),Aldershot Town FC (23),2-1,?,Wrexham AFC (1)
?,(Sat) 6 Oct 1984 (40),Blackpool FC (2),1-0,?,Aldershot Town FC (24)
?,(Sat) 20 Oct 1984 (42),Blackpool FC (3),0-0,?,Bury FC (2)
?,(Sat) 29 Sep 1984 (39),Blackpool FC (4),3-1,?,Chester FC (2)
?,(Tue) 2 Apr 1985 (13),Blackpool FC (5),1-0,?,Chesterfield FC (2)
?,(Tue) 26 Mar 1985 (12),Blackpool FC (6),1-1,?,Colchester United (2)
?,(Tue) 9 Apr 1985 (14),Blackpool FC (7),6-1,?,Crewe Alexandra (2)
?,(Sat) 15 Sep 1984 (37),Blackpool FC (8),0-0,?,Darlington FC (2)
?,(Sat) 1 Sep 1984 (35),Blackpool FC (9),3-0,?,Exeter City (2)
?,(Sat) 5 Jan 1985 (0),Blackpool FC (10),1-1,?,Halifax Town (2)
?,(Sat) 29 Dec 1984 (52),Blackpool FC (11),2-1,?,Hartlepool United (2)
?,(Sat) 20 Apr 1985 (15),Blackpool FC (12),2-0,?,Hereford United (2)
?,(Sat) 1 Dec 1984 (48),Blackpool FC (13),1-0,?,Mansfield Town (2)
?,(Sat) 27 Oct 1984 (43),Blackpool FC (14),2-1,?,Northampton Town (2)
?,(Sat) 30 Mar 1985 (12),Blackpool FC (15),4-2,?,Peterborough United (2)
?,(Tue) 18 Sep 1984 (38),Blackpool FC (16),1-1,?,Port Vale FC (2)
?,(Wed) 26 Dec 1984 (52),Blackpool FC (17),3-0,?,Rochdale AFC (2)
?,(Sat) 16 Mar 1985 (10),Blackpool FC (18),1-0,?,Scunthorpe United (2)
?,(Sat) 23 Feb 1985 (7),Blackpool FC (19),1-0,?,Southend United (2)
?,(Sat) 10 Nov 1984 (45),Blackpool FC (20),4-1,?,Stockport County (2)
?,(Tue) 19 Feb 1985 (7),Blackpool FC (21),1-0,?,Swindon Town (2)
?,(Sat) 4 May 1985 (17),Blackpool FC (22),3-3,?,Torquay United (2)
?,(Tue) 5 Mar 1985 (9),Blackpool FC (23),1-2,?,Tranmere Rovers (2)
?,(Sat) 11 May 1985 (18),Blackpool FC (24),0-0,?,Wrexham AFC (2)
?,(Tue) 30 Apr 1985 (17),Bury FC (3),2-1,?,Aldershot Town FC (25)
?,(Sat) 9 Mar 1985 (9),Bury FC (4),1-0,?,Blackpool FC (25)
?,(Tue) 23 Apr 1985 (16),Bury FC (5),4-1,?,Chester FC (3)
?,(Sat) 29 Sep 1984 (39),Bury FC (6),0-0,?,Chesterfield FC (3)
?,(Sat) 15 Sep 1984 (37),Bury FC (7),4-3,?,Colchester United (3)
?,(Sat) 10 Nov 1984 (45),Bury FC (8),2-2,?,Crewe Alexandra (3)
?,(Tue) 19 Mar 1985 (11),Bury FC (9),1-0,?,Darlington FC (3)
?,(Sat) 9 Feb 1985 (5),Bury FC (10),2-2,?,Exeter City (3)
?,(Sat) 1 Sep 1984 (35),Bury FC (11),3-0,?,Halifax Town (3)
?,(Mon) 8 Apr 1985 (14),Bury FC (12),1-0,?,Hartlepool United (3)
?,(Tue) 23 Oct 1984 (43),Bury FC (13),2-1,?,Hereford United (3)
?,(Sat) 20 Apr 1985 (15),Bury FC (14),0-0,?,Mansfield Town (3)
?,(Sat) 23 Feb 1985 (7),Bury FC (15),3-1,?,Northampton Town (3)
?,(Sat) 11 May 1985 (18),Bury FC (16),1-1,?,Peterborough United (3)
