Round,Date,Team 1,FT,HT,Team 2
?,(Tue) 17 Sep 1963 (37),Bury FC (1),4-1,?,Cardiff City (1)
?,(Sat) 22 Feb 1964 (7),Bury FC (2),0-2,?,Charlton Athletic (1)
?,(Tue) 8 Oct 1963 (40),Bury FC (3),1-2,?,Derby County (1)
?,(Sat) 19 Oct 1963 (41),Bury FC (4),1-1,?,Grimsby Town (1)
?,(Sat) 7 Mar 1964 (9),Bury FC (5),0-2,?,Huddersfield Town (1)
?,(Sat) 21 Dec 1963 (50),Bury FC (6),1-2,?,Leeds United (1)
?,(Sat) 2 Nov 1963 (43),Bury FC (7),1-2,?,Leyton Orient FC (1)
?,(Sat) 28 Sep 1963 (38),Bury FC (8),1-1,?,Manchester City (1)
?,(Sat) 4 Apr 1964 (13),Bury FC (9),1-1,?,Middlesbrough FC (1)
?,(Sat) 30 Nov 1963 (47),Bury FC (10),1-2,?,Newcastle United (1)
?,(Sat) 18 Jan 1964 (2),Bury FC (11),1-1,?,Northampton Town (1)
?,(Tue) 3 Sep 1963 (35),Bury FC (12),4-2,?,Norwich City (1)
?,(Sat) 21 Sep 1963 (37),Bury FC (13),2-2,?,Plymouth Argyle (1)
?,(Mon) 13 Apr 1964 (15),Bury FC (14),3-2,?,Portsmouth FC (1)
?,(Sat) 18 Apr 1964 (15),Bury FC (15),2-1,?,Preston North End (1)
?,(Sat) 24 Aug 1963 (33),Bury FC (16),4-2,?,Rotherham United (1)
?,(Tue) 31 Mar 1964 (13),Bury FC (17),3-2,?,Scunthorpe United (1)
?,(Tue) 21 Apr 1964 (16),Bury FC (18),1-5,?,Southampton FC (1)
?,(Sat) 7 Sep 1963 (35),Bury FC (19),0-1,?,Sunderland AFC (1)
?,(Sat) 21 Mar 1964 (11),Bury FC (20),3-2,?,Swansea City (1)
?,(Tue) 18 Feb 1964 (7),Bury FC (21),1-0,?,Swindon Town (1)
?,(Wed) 11 Sep 1963 (36),Cardiff City (2),2-1,?,Bury FC (22)
?,(Sat) 7 Mar 1964 (9),Cardiff City (3),1-1,?,Charlton Athletic (2)
?,(Sat) 4 Apr 1964 (13),Cardiff City (4),2-1,?,Derby County (2)
?,(Wed) 2 Oct 1963 (39),Cardiff City (5),0-0,?,Grimsby Town (2)
?,(Sat) 16 Nov 1963 (45),Cardiff City (6),2-1,?,Huddersfield Town (2)
?,(Sat) 21 Sep 1963 (37),Cardiff City (7),0-0,?,Leeds United (2)
?,(Sat) 22 Feb 1964 (7),Cardiff City (8),2-1,?,Leyton Orient FC (2)
?,(Wed) 28 Aug 1963 (34),Cardiff City (9),2-2,?,Manchester City (2)
?,(Sat) 2 Nov 1963 (43),Cardiff City (10),1-1,?,Middlesbrough FC (2)
?,(Fri) 20 Mar 1964 (11),Cardiff City (11),2-2,?,Newcastle United (2)
?,(Sat) 5 Oct 1963 (39),Cardiff City (12),1-0,?,Northampton Town (2)
?,(Sat) 24 Aug 1963 (33),Cardiff City (13),3-1,?,Norwich City (2)
?,(Sat) 30 Nov 1963 (47),Cardiff City (14),3-1,?,Plymouth Argyle (2)
?,(Sat) 7 Sep 1963 (35),Cardiff City (15),1-2,?,Portsmouth FC (2)
?,(Thu) 26 Dec 1963 (51),Cardiff City (16),0-4,?,Preston North End (2)
?,(Fri) 17 Jan 1964 (2),Cardiff City (17),2-1,?,Rotherham United (2)
?,(Wed) 8 Apr 1964 (14),Cardiff City (18),3-1,?,Scunthorpe United (2)
?,(Sat) 18 Apr 1964 (15),Cardiff City (19),2-4,?,Southampton FC (2)
?,(Sat) 8 Feb 1964 (5),Cardiff City (20),0-2,?,Sunderland AFC (2)
?,(Sat) 19 Oct 1963 (41),Cardiff City (21),1-1,?,Swansea City (2)
?,(Mon) 30 Mar 1964 (13),Cardiff City (22),1-0,?,Swindon Town (2)
?,(Sat) 12 Oct 1963 (40),Charlton Athletic (3),3-0,?,Bury FC (23)
?,(Sat) 26 Oct 1963 (42),Charlton Athletic (4),5-2,?,Cardiff City (23)
?,(Sat) 1 Feb 1964 (4),Charlton Athletic (5),2-0,?,Derby County (3)
?,(Tue) 17 Sep 1963 (37),Charlton Athletic (6),2-1,?,Grimsby Town (3)
?,(Sat) 14 Sep 1963 (36),Charlton Athletic (7),5-2,?,Huddersfield Town (3)
?,(Sat) 25 Apr 1964 (16),Charlton Athletic (8),0-2,?,Leeds United (3)
?,(Mon) 30 Mar 1964 (13),Charlton Athletic (9),1-2,?,Leyton Orient FC (3)
?,(Sat) 15 Feb 1964 (6),Charlton Athletic (10),4-3,?,Manchester City (3)
?,(Sat) 31 Aug 1963 (34),Charlton Athletic (11),2-4,?,Middlesbrough FC (3)
?,(Sat) 11 Jan 1964 (1),Charlton Athletic (12),1-2,?,Newcastle United (3)
?,(Sat) 28 Mar 1964 (12),Charlton Athletic (13),1-1,?,Northampton Town (3)
?,(Sat) 11 Apr 1964 (14),Charlton Athletic (14),3-1,?,Norwich City (3)
