Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 4 Dec 1937 (48),AFC Bournemouth (1),3-0,?,Aldershot Town FC (1)
?,(Sat) 22 Jan 1938 (3),AFC Bournemouth (2),0-0,?,Brighton & Hove Albion (1)
?,(Sat) 12 Mar 1938 (10),AFC Bournemouth (3),0-0,?,Bristol City FC (1)
?,(Sat) 7 May 1938 (18),AFC Bournemouth (4),1-3,?,Bristol Rovers (1)
?,(Sat) 25 Sep 1937 (38),AFC Bournemouth (5),3-0,?,Cardiff City (1)
?,(Sat) 18 Sep 1937 (37),AFC Bournemouth (6),1-0,?,Crystal Palace FC (1)
?,(Sat) 20 Nov 1937 (46),AFC Bournemouth (7),2-2,?,Exeter City (1)
?,(Sat) 26 Mar 1938 (12),AFC Bournemouth (8),2-0,?,Gillingham FC (1)
?,(Wed) 1 Sep 1937 (35),AFC Bournemouth (9),2-1,?,Leyton Orient FC (1)
?,(Fri) 15 Apr 1938 (15),AFC Bournemouth (10),5-4,?,Mansfield Town (1)
?,(Sat) 23 Apr 1938 (16),AFC Bournemouth (11),0-3,?,Millwall FC (1)
?,(Sat) 23 Oct 1937 (42),AFC Bournemouth (12),1-1,?,Newport County AFC (1)
?,(Sat) 9 Oct 1937 (40),AFC Bournemouth (13),0-0,?,Northampton Town (1)
?,(Sat) 26 Feb 1938 (8),AFC Bournemouth (14),1-1,?,Notts County FC (1)
?,(Sat) 4 Sep 1937 (35),AFC Bournemouth (15),1-1,?,Queens Park Rangers (1)
?,(Sat) 18 Dec 1937 (50),AFC Bournemouth (16),1-1,?,Reading FC (1)
?,(Sat) 1 Jan 1938 (0),AFC Bournemouth (17),7-1,?,Southend United (1)
?,(Sat) 9 Apr 1938 (14),AFC Bournemouth (18),1-2,?,Swindon Town (1)
?,(Sat) 25 Dec 1937 (51),AFC Bournemouth (19),0-0,?,Torquay United (1)
?,(Sat) 12 Feb 1938 (6),AFC Bournemouth (20),5-0,?,Walsall FC (1)
?,(Sat) 6 Nov 1937 (44),AFC Bournemouth (21),0-0,?,Watford FC (1)
?,(Sat) 16 Apr 1938 (15),Aldershot Town FC (2),2-0,?,AFC Bournemouth (22)
?,(Wed) 23 Mar 1938 (12),Aldershot Town FC (3),1-2,?,Brighton & Hove Albion (2)
?,(Sat) 18 Sep 1937 (37),Aldershot Town FC (4),1-1,?,Bristol City FC (2)
?,(Sat) 19 Mar 1938 (11),Aldershot Town FC (5),0-2,?,Bristol Rovers (2)
?,(Wed) 12 Jan 1938 (2),Aldershot Town FC (6),1-1,?,Cardiff City (2)
?,(Sat) 1 Jan 1938 (0),Aldershot Town FC (7),1-0,?,Crystal Palace FC (2)
?,(Sat) 19 Feb 1938 (7),Aldershot Town FC (8),0-1,?,Exeter City (2)
?,(Sat) 2 Oct 1937 (39),Aldershot Town FC (9),2-0,?,Gillingham FC (2)
?,(Sat) 16 Oct 1937 (41),Aldershot Town FC (10),1-2,?,Leyton Orient FC (2)
