Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 26 Dec 1936 (51),AFC Bournemouth (1),2-1,?,Aldershot Town FC (1)
?,(Sat) 10 Oct 1936 (40),AFC Bournemouth (2),1-0,?,Brighton & Hove Albion (1)
?,(Sat) 17 Apr 1937 (15),AFC Bournemouth (3),0-0,?,Bristol City FC (1)
?,(Sat) 19 Sep 1936 (37),AFC Bournemouth (4),3-0,?,Bristol Rovers (1)
?,(Sat) 7 Nov 1936 (44),AFC Bournemouth (5),0-2,?,Cardiff City (1)
?,(Sat) 20 Mar 1937 (11),AFC Bournemouth (6),3-1,?,Crystal Palace FC (1)
?,(Sat) 21 Nov 1936 (46),AFC Bournemouth (7),0-0,?,Exeter City (1)
?,(Wed) 2 Sep 1936 (35),AFC Bournemouth (8),1-0,?,Gillingham FC (1)
?,(Sat) 20 Feb 1937 (7),AFC Bournemouth (9),2-1,?,Leyton Orient FC (1)
?,(Sat) 6 Mar 1937 (9),AFC Bournemouth (10),2-1,?,Luton Town (1)
?,(Sat) 9 Jan 1937 (1),AFC Bournemouth (11),2-1,?,Millwall FC (1)
?,(Mon) 29 Mar 1937 (13),AFC Bournemouth (12),5-0,?,Newport County AFC (1)
?,(Wed) 21 Apr 1937 (16),AFC Bournemouth (13),3-2,?,Northampton Town (1)
?,(Sat) 3 Oct 1936 (39),AFC Bournemouth (14),1-0,?,Notts County FC (1)
?,(Sat) 5 Dec 1936 (48),AFC Bournemouth (15),3-1,?,Queens Park Rangers (1)
?,(Sat) 3 Apr 1937 (13),AFC Bournemouth (16),2-1,?,Reading FC (1)
?,(Mon) 28 Dec 1936 (52),AFC Bournemouth (17),1-0,?,Southend United (1)
?,(Sat) 5 Sep 1936 (35),AFC Bournemouth (18),5-2,?,Swindon Town (1)
?,(Sat) 19 Dec 1936 (50),AFC Bournemouth (19),3-3,?,Torquay United (1)
?,(Sat) 24 Oct 1936 (42),AFC Bournemouth (20),3-2,?,Walsall FC (1)
?,(Sat) 1 May 1937 (17),AFC Bournemouth (21),3-2,?,Watford FC (1)
?,(Sat) 29 Aug 1936 (34),Aldershot Town FC (2),1-3,?,AFC Bournemouth (22)
?,(Sat) 2 Jan 1937 (0),Aldershot Town FC (3),0-1,?,Brighton & Hove Albion (2)
?,(Sat) 6 Mar 1937 (9),Aldershot Town FC (4),3-0,?,Bristol City FC (2)
?,(Fri) 26 Mar 1937 (12),Aldershot Town FC (5),4-0,?,Bristol Rovers (2)
?,(Sat) 17 Apr 1937 (15),Aldershot Town FC (6),0-1,?,Cardiff City (2)
?,(Sat) 19 Dec 1936 (50),Aldershot Town FC (7),2-2,?,Crystal Palace FC (2)
?,(Sat) 10 Oct 1936 (40),Aldershot Town FC (8),1-1,?,Exeter City (2)
?,(Sat) 6 Feb 1937 (5),Aldershot Town FC (9),3-0,?,Gillingham FC (2)
?,(Sat) 21 Nov 1936 (46),Aldershot Town FC (10),1-1,?,Leyton Orient FC (2)
?,(Sat) 5 Dec 1936 (48),Aldershot Town FC (11),2-3,?,Luton Town (2)
?,(Tue) 29 Dec 1936 (52),Aldershot Town FC (12),1-2,?,Millwall FC (2)
?,(Sat) 26 Sep 1936 (38),Aldershot Town FC (13),2-0,?,Newport County AFC (2)
?,(Wed) 9 Sep 1936 (36),Aldershot Town FC (14),0-2,?,Northampton Town (2)
?,(Sat) 20 Mar 1937 (11),Aldershot Town FC (15),0-1,?,Notts County FC (2)
?,(Sat) 24 Oct 1936 (42),Aldershot Town FC (16),0-0,?,Queens Park Rangers (2)
?,(Sat) 20 Feb 1937 (7),Aldershot Town FC (17),0-2,?,Reading FC (2)
?,(Sat) 23 Jan 1937 (3),Aldershot Town FC (18),1-2,?,Southend United (2)
?,(Sat) 1 May 1937 (17),Aldershot Town FC (19),2-1,?,Swindon Town (2)
?,(Sat) 7 Nov 1936 (44),Aldershot Town FC (20),0-1,?,Torquay United (2)
?,(Sat) 3 Apr 1937 (13),Aldershot Town FC (21),4-4,?,Walsall FC (2)
?,(Sat) 12 Sep 1936 (36),Aldershot Town FC (22),2-2,?,Watford FC (2)
?,(Sat) 13 Feb 1937 (6),Brighton & Hove Albion (3),1-0,?,AFC Bournemouth (23)
?,(Sat) 5 Sep 1936 (35),Brighton & Hove Albion (4),1-0,?,Aldershot Town FC (23)
?,(Sat) 5 Dec 1936 (48),Brighton & Hove Albion (5),2-0,?,Bristol City FC (3)
?,(Sat) 30 Jan 1937 (4),Brighton & Hove Albion (6),5-2,?,Bristol Rovers (3)
?,(Sat) 6 Mar 1937 (9),Brighton & Hove Albion (7),7-2,?,Cardiff City (3)
?,(Sat) 7 Nov 1936 (44),Brighton & Hove Albion (8),1-0,?,Crystal Palace FC (3)
?,(Sat) 20 Mar 1937 (11),Brighton & Hove Albion (9),1-0,?,Exeter City (3)
?,(Sat) 26 Dec 1936 (51),Brighton & Hove Albion (10),4-0,?,Gillingham FC (3)
